domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"latinowallet.com","https://latinowallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T18:35:59.736Z"
"latintele.com","https://latintele.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:36:16.014Z"
"latipayment.com","https://latipayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:36:32.296Z"
"latitudeunlocked.com","https://latitudeunlocked.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T18:36:48.566Z"
"latrelawson.com","https://latrelawson.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:37:04.835Z"
"latshawsrenovations.com","https://latshawsrenovations.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:37:21.126Z"
"latticebitcoin.xyz","https://latticebitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:37:37.710Z"
"latticewallet.xyz","https://latticewallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T18:37:54.012Z"
"lattozauthor.com","https://lattozauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:38:10.271Z"
"latviacitalogin.net","https://latviacitalogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:38:26.537Z"
"latviacitalogins.net","https://latviacitalogins.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:38:42.806Z"
"latvialoginsabank.net","https://latvialoginsabank.net",3,"blacklist_match","blacklist_match","","login;bank",0,0,"false","","","2025-07-10T18:38:59.375Z"
"laumaauthentic.com","https://laumaauthentic.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:39:15.648Z"
"launchauthrsio.com","https://launchauthrsio.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:39:32.024Z"
"launchingbitcoin.xyz","https://launchingbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:39:48.304Z"
"launchkitaws.com","https://launchkitaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:40:04.562Z"
"launchpayments.com","https://launchpayments.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:40:20.841Z"
"laurabrodieauthor.com","https://laurabrodieauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:40:37.096Z"
"laurazamauthor.com","https://laurazamauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:40:53.426Z"
"lauremetais-dietetique-sport.com","https://lauremetais-dietetique-sport.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:41:09.697Z"
"lauren-lawson.com","https://lauren-lawson.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:41:25.966Z"
"laurie-eynon-author.com","https://laurie-eynon-author.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:41:42.223Z"
"lauryssenmetalen.com","https://lauryssenmetalen.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:41:58.477Z"
"lautan77login.online","https://lautan77login.online",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:42:14.870Z"
"lautan77login.store","https://lautan77login.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:42:31.131Z"
"lauthbyrumokcwedding.com","https://lauthbyrumokcwedding.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:42:47.384Z"
"lauthelabel.com","https://lauthelabel.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:43:03.653Z"
"lauthenticstory.com","https://lauthenticstory.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:43:19.941Z"
"lauthentiquehairbyline.com","https://lauthentiquehairbyline.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:43:36.224Z"
"lauthentiquemuseeboutique.com","https://lauthentiquemuseeboutique.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:43:52.899Z"
"lauthree.com","https://lauthree.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:44:09.168Z"
"lauthy.com","https://lauthy.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:44:25.501Z"
"lavalaccounting.com","https://lavalaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:44:41.771Z"
"lavanchase.com","https://lavanchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T18:44:58.032Z"
"lava-secure.com","https://lava-secure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T18:45:14.349Z"
"lavieintellectuelle.com","https://lavieintellectuelle.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:45:30.656Z"
"lavisanacompany.xyz","https://lavisanacompany.xyz",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:45:46.952Z"
"lavisanakh.com","https://lavisanakh.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:46:03.248Z"
"lavishluckupdates.com","https://lavishluckupdates.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T18:46:19.522Z"
"lavishpawsmobilespa.com","https://lavishpawsmobilespa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:46:35.806Z"
"law4paws.com","https://law4paws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:46:52.072Z"
"lawcrypto.online","https://lawcrypto.online",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:47:08.974Z"
"lawforpaws.com","https://lawforpaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:47:25.274Z"
"lawleelawsaw.com","https://lawleelawsaw.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:47:41.553Z"
"lawofcrypto.xyz","https://lawofcrypto.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:47:57.831Z"
"lawonecryptochek.online","https://lawonecryptochek.online",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:48:14.103Z"
"laws0755.com","https://laws0755.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:48:30.442Z"
"laws4successnow.com","https://laws4successnow.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:48:46.748Z"
"lawsaathi.com","https://lawsaathi.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:49:03.031Z"
"lawsageha.com","https://lawsageha.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:49:19.345Z"
"lawsagehk.com","https://lawsagehk.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:49:35.616Z"
"lawsagelr.com","https://lawsagelr.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:49:51.897Z"
"lawsagexb.com","https://lawsagexb.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:50:08.506Z"
"lawsamarthya.com","https://lawsamarthya.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:50:24.947Z"
"lawsandlawspa.com","https://lawsandlawspa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:50:41.233Z"
"lawsarchitecturalsign.com","https://lawsarchitecturalsign.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:50:57.594Z"
"lawsautospa.com","https://lawsautospa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:51:13.868Z"
"lawsbhs.com","https://lawsbhs.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:51:30.159Z"
"lawsbitcoin.xyz","https://lawsbitcoin.xyz",8,"high_risk","enterprise_target","aws","bitcoin",0,0,"false","","","2025-07-10T18:51:46.446Z"
"lawsblog.com","https://lawsblog.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:52:02.698Z"
"lawsbrad.com","https://lawsbrad.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:52:19.306Z"
"lawsbtc.xyz","https://lawsbtc.xyz",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:52:35.580Z"
"laws-china.com","https://laws-china.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:52:51.857Z"
"lawschool.cloud","https://lawschool.cloud",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:53:08.109Z"
"lawschoolmommy.org","https://lawschoolmommy.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:53:24.422Z"
"lawschoolpass.com","https://lawschoolpass.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:53:40.690Z"
"lawschoolpositions.com","https://lawschoolpositions.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:53:57.057Z"
"lawschoolsuccessacademy.com","https://lawschoolsuccessacademy.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:54:13.334Z"
"lawschoolsuccessnetwork.com","https://lawschoolsuccessnetwork.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:54:29.950Z"
"laws-claims.com","https://laws-claims.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:54:46.251Z"
"lawsconnect.net","https://lawsconnect.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:55:02.524Z"
"lawsconnect.org","https://lawsconnect.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:55:19.116Z"
"lawscosmetic.com","https://lawscosmetic.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:55:35.383Z"
"lawscouting.com","https://lawscouting.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:55:51.658Z"
"lawscribelegal.store","https://lawscribelegal.store",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:56:07.931Z"
"laws-data.com","https://laws-data.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:56:24.275Z"
"lawsecconsultants.com","https://lawsecconsultants.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:56:40.902Z"
"lawsecurehub.com","https://lawsecurehub.com",8,"high_risk","enterprise_target","aws","secure",0,0,"false","","","2025-07-10T18:56:57.215Z"
"lawsecureit.com","https://lawsecureit.com",8,"high_risk","enterprise_target","aws","secure",0,0,"false","","","2025-07-10T18:57:13.480Z"
"lawself.com","https://lawself.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:57:29.750Z"
"lawsend.com","https://lawsend.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:57:46.033Z"
"lawseniorji.com","https://lawseniorji.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:58:02.308Z"
"lawservepro.info","https://lawservepro.info",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:58:18.602Z"
"lawservespro.com","https://lawservespro.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:58:34.880Z"
"lawserviceassist.com","https://lawserviceassist.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:58:51.462Z"
"lawservicehub.com","https://lawservicehub.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:59:07.753Z"
"lawservices0406.online","https://lawservices0406.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:59:24.016Z"
"lawservices2us3105.online","https://lawservices2us3105.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:59:40.299Z"
"lawservices3us3105.online","https://lawservices3us3105.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:59:56.590Z"
"lawservices4us3105.online","https://lawservices4us3105.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:00:12.838Z"
"lawservicesus3105.online","https://lawservicesus3105.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:00:29.144Z"
"lawservices.xyz","https://lawservices.xyz",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:00:45.460Z"
"lawsexp.com","https://lawsexp.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:01:01.777Z"
"lawsfirms.online","https://lawsfirms.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:01:18.034Z"
"lawsfitness.com","https://lawsfitness.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:01:34.305Z"
"lawsforpause.com","https://lawsforpause.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:01:50.564Z"
"lawsforpaws.info","https://lawsforpaws.info",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:02:07.188Z"
"lawsforumgh.com","https://lawsforumgh.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:02:23.451Z"
"lawshen.com","https://lawshen.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:02:39.750Z"
"lawshfcjc.com","https://lawshfcjc.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:02:56.045Z"
"lawshiftplan.com","https://lawshiftplan.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:03:12.337Z"
"lawshiji.com","https://lawshiji.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:03:28.625Z"
"lawshop.xyz","https://lawshop.xyz",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:03:45.241Z"
"lawshorts.com","https://lawshorts.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:04:01.537Z"
"lawsimple.online","https://lawsimple.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:04:18.160Z"
"lawsimplify.com","https://lawsimplify.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:04:34.774Z"
"laws-in-ai.com","https://laws-in-ai.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:04:51.051Z"
"lawsingapore.net","https://lawsingapore.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:05:07.335Z"
"lawsingularityhq.com","https://lawsingularityhq.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:05:23.591Z"
"lawsingularitypartners.com","https://lawsingularitypartners.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:05:39.863Z"
"lawskate.com","https://lawskate.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:05:56.121Z"
"lawsked6.xyz","https://lawsked6.xyz",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:06:12.391Z"
"lawsker.com","https://lawsker.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:06:28.986Z"
"lawsloot.com","https://lawsloot.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:06:45.268Z"
"lawsns.com","https://lawsns.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:07:01.875Z"
"lawsocials.com","https://lawsocials.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:07:18.140Z"
"lawsocials.store","https://lawsocials.store",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:07:34.434Z"
"lawsofexistence.net","https://lawsofexistence.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:07:50.700Z"
"lawsofexistence.org","https://lawsofexistence.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:08:06.986Z"
"lawsofhealth.net","https://lawsofhealth.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:08:23.325Z"
"lawsofkaibykaivorn.com","https://lawsofkaibykaivorn.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:08:39.596Z"
"lawsofkai.com","https://lawsofkai.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:08:55.873Z"
